01/02/98,9:30,36.22,36.22,36.22,36.22,193300
01/02/98,9:31,36.18,36.22,36.18,36.18,31159
01/02/98,9:32,36.2,36.22,36.18,36.22,38371
01/02/98,9:33,36.2,36.22,36.18,36.18,48469
01/02/98,9:34,36.18,36.22,36.18,36.18,13851
